Id_aynos,Id_modelo,Ayno,Tipo_carroceria
4069,517,2014,Mini MPV
4070,517,2015,Mini MPV
4071,517,2016,Mini MPV
4072,517,2017,Mini MPV
4073,517,2018,Mini MPV
4074,517,2019,Mini MPV
4075,518,2009,suv
4076,518,2010,suv
4077,518,2011,suv
4078,518,2012,suv
4079,518,2013,suv
4080,518,2014,suv
4081,518,2015,suv
4082,518,2016,suv
4083,518,2017,suv
4084,518,2018,suv
4085,518,2019,suv
4086,519,2017,hatchback
4087,519,2018,hatchback
4088,519,2019,hatchback
4089,520,1998,hatchback
4090,520,1999,hatchback
4091,520,2000,hatchback
4092,520,2001,hatchback
4093,520,2002,hatchback
4094,520,2003,hatchback
4095,520,2004,hatchback
4096,520,2005,hatchback
4097,520,2006,hatchback
4098,520,2007,hatchback
4099,520,2008,hatchback
4100,520,1996,hatchback
4101,520,1997,hatchback
4102,521,2011,sedan
4103,521,2012,sedan
4104,521,2013,sedan
4105,522,2007,sedan
4106,522,2008,sedan
4107,522,2009,sedan
4108,522,2010,sedan
4109,522,2011,sedan
4110,522,2012,sedan
4111,522,2013,sedan
4112,522,2014,sedan
4113,523,2015,sedan
4114,523,2016,sedan
4115,523,2017,sedan
4116,523,2018,sedan
4117,523,2019,sedan
4118,524,2009,pick-up
4119,524,2010,pick-up
4120,524,2011,pick-up
4121,524,2012,pick-up
4122,524,2013,pick-up
4123,524,2014,pick-up
4124,524,2015,pick-up
4125,524,2002,pick-up
4126,524,2003,pick-up
4127,524,2004,pick-up
4128,524,2005,pick-up
4129,524,2006,pick-up
4130,524,2007,pick-up
4131,524,2008,pick-up
4132,524,1999,furgon
4133,524,2000,furgon
4134,524,2001,furgon
4135,525,2016,furgon
4136,525,2017,furgon
4137,525,2018,furgon
4138,525,2019,furgon
4139,526,1997,cabriolet
4140,526,1998,cabriolet
4141,526,1999,cabriolet
4142,526,2000,cabriolet
4143,526,2001,coupe
4144,526,2002,coupe
4145,526,2006,hatchback
4146,526,2003,hatchback
4147,526,2004,hatchback
4148,526,2005,hatchback
4149,526,2007,hatchback
4150,526,2008,hatchback
4151,526,2009,hatchback
4152,526,2010,hatchback
4153,526,1996,hatchback
4154,527,2011,sedan
4155,528,2012,coupe
4156,528,2013,coupe
4157,528,2014,coupe
4158,528,2017,coupe
4159,529,2016,pick-up
4160,529,2017,pick-up
4161,529,2018,pick-up
4162,529,2019,pick-up
4163,530,2008,hatchback
4164,530,2009,hatchback
4165,530,2010,hatchback
4166,530,2011,hatchback
4167,530,2012,hatchback
4168,530,2013,hatchback
4169,530,2014,hatchback
4170,530,2015,hatchback
4171,531,2016,hatchback
4172,531,2017,hatchback
4173,531,2018,hatchback
4174,531,2019,hatchback
4175,532,2003,Mini MPV
4176,532,2004,Mini MPV
4177,532,2005,Mini MPV
4178,532,2006,Mini MPV
4179,532,2011,Mini MPV
4180,532,1999,Mini MPV
4181,532,2000,Mini MPV
4182,532,2001,Mini MPV
4183,532,2002,Mini MPV
4184,532,1998,Mini MPV
4185,533,1996,furgon
4186,533,1997,furgon
4187,533,1998,furgon
4188,533,1999,furgon
4189,533,2000,furgon
4190,533,2001,furgon
4191,533,2002,furgon
4192,533,2003,furgon
4193,534,1996,mini carro
4194,534,1997,mini carro
4195,534,1998,mini carro
4196,534,1999,mini carro
4197,534,2000,mini carro
4198,534,2001,mini carro
4199,534,2002,mini carro
4200,534,2003,mini carro
4201,535,2000,hatchback
4202,535,2001,hatchback
4203,535,2002,hatchback
4204,535,2003,hatchback
4205,536,2000,hatchback
4206,536,2001,hatchback
4207,536,2002,hatchback
4208,536,2003,hatchback
4209,537,2000,sedan
4210,537,2001,sedan
4211,537,2002,sedan
4212,537,2003,sedan
4213,538,1996,coupe
4214,538,1997,coupe
4215,538,1998,coupe
4216,538,1999,hatchback
4217,539,1996,hatchback
4218,539,1997,hatchback
4219,539,1998,hatchback
4220,539,1999,hatchback
4221,540,1996,sedan
4222,540,1997,sedan
4223,540,1998,sedan
4224,540,1999,sedan
4225,540,2000,sedan
4226,541,1996,sedan
4227,541,1997,sedan
4228,542,1996,sedan
4229,542,1997,sedan
4230,543,1999,cabriolet
4231,543,2000,cabriolet
4232,543,2001,cabriolet
4233,543,2002,cabriolet
4234,543,2003,cabriolet
4235,543,1998,hatchback
4236,544,1996,sedan
4237,544,1997,sedan
4238,544,1998,sedan
4239,544,1999,sedan
4240,544,2000,sedan
4241,544,2001,sedan
4242,544,2002,sedan
4243,545,1996,cabriolet
4244,545,1997,cabriolet
4245,545,1998,cabriolet
4246,545,1999,cabriolet
4247,546,1996,hatchback
4248,546,1997,hatchback
4249,546,1998,hatchback
4250,546,1999,hatchback
4251,547,1998,MPV
4252,547,1999,MPV
4253,547,2000,MPV
4254,547,2001,MPV
4255,547,2002,MPV
4256,547,2003,MPV
4257,547,2004,MPV
4258,548,2007,Mini MPV
4259,548,2008,Mini MPV
4260,548,2009,Mini MPV
4261,548,2010,Mini MPV
4262,548,2011,Mini MPV
4263,548,2012,Mini MPV
4264,548,2013,Mini MPV
4265,548,2014,Mini MPV
4266,549,1996,coupe
4267,549,1997,coupe
4268,549,1998,coupe
4269,549,1999,coupe
4270,549,2000,coupe
4271,549,2001,sedan
4272,549,2002,sedan
4273,549,2003,sedan
4274,549,2004,sedan
4275,549,2005,sedan
4276,549,2006,sedan
4277,549,2007,sedan
4278,549,2008,sedan
4279,549,2009,sedan
4280,549,2010,sedan
4281,550,1996,hatchback
4282,550,1997,hatchback
4283,550,1998,hatchback
4284,550,1999,hatchback
4285,550,2000,hatchback
4286,550,2001,hatchback
4287,550,2002,hatchback
4288,550,2003,hatchback
4289,550,2004,hatchback
4290,550,2005,hatchback
4291,550,2006,hatchback
4292,550,2007,hatchback
4293,550,2008,hatchback
4294,550,2009,hatchback
4295,550,2010,hatchback
4296,550,2011,hatchback
4297,550,2012,hatchback
4298,550,2013,hatchback
4299,550,2014,hatchback
4300,551,1999,furgon
4301,551,2000,furgon
4302,551,2001,furgon
4303,551,2002,furgon
4304,552,2009,hatchback
4305,552,2010,hatchback
4306,552,2011,hatchback
4307,552,2012,hatchback
4308,552,2013,hatchback
4309,552,2014,hatchback
4310,552,2000,hatchback
4311,552,2001,hatchback
4312,552,2002,hatchback
4313,552,2003,hatchback
4314,552,2004,hatchback
4315,552,2005,hatchback
4316,552,2006,hatchback
4317,552,2007,hatchback
4318,552,2008,hatchback
4319,553,1996,hatchback
4320,553,1997,hatchback
4321,553,1998,hatchback
4322,553,1999,hatchback
4323,553,2000,hatchback
4324,553,2001,hatchback
4325,553,2002,hatchback
4326,553,2003,hatchback
4327,553,2004,hatchback
4328,553,2005,hatchback
4329,553,2006,hatchback
4330,553,2007,sedan
4331,553,2008,sedan
4332,553,2009,sedan
4333,553,2010,sedan
4334,554,2018,pick-up
4335,554,2019,pick-up
4336,555,2018,pick-up
4337,555,2019,pick-up
4338,556,2018,furgon
4339,556,2019,furgon
4340,557,2017,sedan
4341,557,2018,sedan
4342,557,2019,sedan
4343,558,2009,cabriolet
4344,558,2010,cabriolet
4345,558,2011,cabriolet
4346,558,2012,cabriolet
4347,558,2013,cabriolet
4348,558,2014,cabriolet
4349,558,2015,cabriolet
4350,558,2016,cabriolet
4351,558,2017,cabriolet
4352,558,2018,coupe
4353,558,2019,coupe
4354,559,2008,suv
4355,559,2009,suv
4356,559,2010,suv
4357,559,2011,suv
4358,559,2012,suv
4359,559,2013,suv
4360,559,2014,suv
4361,559,2015,suv
4362,559,2016,suv
4363,560,2008,pick-up
4364,560,2009,pick-up
4365,560,2010,pick-up
4366,560,2011,pick-up
4367,560,2012,pick-up
4368,560,2013,pick-up
4369,560,2014,pick-up
4370,560,2015,pick-up
4371,560,2016,pick-up
4372,560,2017,pick-up
4373,560,2018,pick-up
4374,560,2019,pick-up
4375,561,1996,suv
4376,561,1997,suv
4377,561,1998,suv
4378,561,1999,suv
4379,561,2000,suv
4380,561,2001,suv
4381,561,2002,suv
4382,561,2003,suv
4383,561,2014,suv
4384,561,2015,suv
4385,561,2016,suv
4386,561,2017,suv
4387,562,2008,suv
4388,562,2009,suv
4389,562,2010,suv
4390,562,2011,suv
4391,562,2012,suv
4392,562,2013,suv
4393,562,2014,suv
4394,562,2015,suv
4395,562,2016,suv
4396,563,1996,suv
4397,563,1997,suv
4398,563,1998,suv
4399,563,1999,suv
4400,563,2000,suv
4401,563,2001,suv
4402,563,2002,suv
4403,563,2003,suv
4404,563,2004,suv
4405,563,2005,suv
4406,563,2006,suv
4407,564,2004,pick-up
4408,564,2005,pick-up
4409,564,2006,pick-up
4410,565,2002,suv
4411,565,2003,suv
4412,565,2004,suv
4413,565,2005,suv
4414,565,2006,suv
4415,565,2007,suv
4416,565,2008,suv
4417,566,2009,suv
4418,566,2010,suv
4419,566,2011,suv
4420,566,2012,suv
4421,566,2013,suv
4422,566,2014,suv
4423,566,2015,suv
4424,566,2016,suv
4425,566,2017,suv
4426,566,2018,suv
4427,566,2019,suv
4428,567,2013,MPV
4429,567,2014,MPV
4430,567,2015,MPV
4431,567,2016,MPV
4432,567,2017,MPV
4433,567,2018,MPV
4434,567,2019,MPV
4435,568,1999,suv
4436,568,2000,suv
4437,568,2001,suv
4438,568,2002,suv
4439,568,2003,suv
4440,568,1998,suv
4441,568,2004,suv
4442,568,2005,suv
4443,568,2006,suv
4444,568,2007,suv
4445,568,2008,suv
4446,568,2009,suv
4447,568,2010,suv
4448,568,2011,suv
4449,568,2012,suv
4450,568,2013,suv
4451,568,2014,suv
4452,568,2015,suv
4453,568,2016,suv
4454,568,2017,suv
4455,568,2018,suv
4456,568,2019,suv
4457,569,2009,hatchback
4458,569,2010,hatchback
4459,569,2011,hatchback
4460,569,2012,hatchback
4461,569,2013,hatchback
4462,569,2014,hatchback
4463,569,2015,hatchback
4464,569,2016,hatchback
4465,569,2017,hatchback
4466,569,1996,sedan
4467,569,1997,sedan
4468,569,1998,sedan
4469,569,1999,sedan
4470,569,2000,sedan
4471,569,2001,sedan
4472,569,2002,sedan
4473,569,2003,sedan
4474,569,2004,sedan
4475,569,2005,sedan
4476,569,2006,sedan
4477,569,2007,sedan
4478,569,2008,sedan
4479,570,1996,sedan
4480,570,1997,sedan
4481,570,1998,sedan
4482,570,1999,sedan
4483,570,2000,sedan
4484,570,2001,sedan
4485,570,2002,sedan
4486,570,2003,sedan
4487,570,2004,sedan
4488,570,2005,sedan
4489,570,2006,sedan
4490,570,2007,sedan
4491,570,2008,sedan
4492,570,2009,sedan
4493,570,2010,sedan
4494,570,2011,sedan
4495,570,2012,sedan
4496,570,2013,sedan
4497,570,2014,sedan
4498,570,2015,sedan
4499,570,2016,sedan
4500,570,2017,sedan
4501,570,2018,sedan
4502,570,2019,sedan
4503,571,2008,suv
4504,571,2009,suv
4505,571,2010,suv
4506,571,2011,suv
4507,571,2012,suv
4508,571,2013,suv
4509,571,2014,suv
4510,572,2011,suv
4511,572,2012,suv
4512,572,2013,suv
4513,572,2014,suv
4514,572,2015,suv
4515,572,2016,suv
4516,572,2017,suv
4517,573,2018,sedan
4518,573,2019,sedan
4519,574,1997,mini carro
4520,574,1998,mini carro
4521,574,1999,mini carro
4522,574,2000,mini carro
4523,575,1996,hatchback
4524,575,1997,sedan
4525,575,1998,sedan
4526,575,1999,sedan
4527,575,2000,sedan
4528,575,2001,sedan
4529,576,2017,hatchback
4530,576,2018,hatchback
4531,576,2019,hatchback
4532,577,2002,hatchback
4533,577,2003,hatchback
4534,577,2004,hatchback
4535,577,2005,hatchback
4536,577,2006,hatchback
4537,577,2007,hatchback
4538,577,2008,hatchback
4539,577,2009,hatchback
4540,577,2010,hatchback
4541,578,2005,suv
4542,578,2006,suv
4543,578,2007,suv
4544,578,2008,suv
4545,578,1999,suv
4546,578,1998,suv
4547,578,2013,suv
4548,578,2014,suv
4549,578,2015,suv
4550,578,2016,suv
4551,578,2017,suv
4552,578,2011,suv
4553,578,2012,suv
4554,579,2002,hatchback
4555,579,2003,hatchback
4556,580,1999,suv
4557,580,2000,suv
4558,580,2001,suv
4559,580,2002,suv
4560,580,2003,suv
4561,581,1996,suv
4562,581,1997,suv
4563,581,1998,suv
4564,582,1996,hatchback
4565,582,1997,hatchback
4566,582,1998,hatchback
4567,582,1999,hatchback
4568,582,2007,hatchback
4569,582,2008,hatchback
4570,582,2009,hatchback
4571,582,2010,hatchback
4572,582,2011,hatchback
4573,582,2012,hatchback
4574,582,2013,hatchback
4575,582,2014,hatchback
4576,582,2015,hatchback
4577,582,2016,hatchback
4578,582,2017,hatchback
4579,583,1996,suv
4580,583,1997,suv
4581,584,2018,suv
4582,584,2019,suv
4583,585,2001,suv
4584,585,2002,suv
4585,585,2003,suv
4586,586,2001,suv
4587,586,2002,suv
4588,586,2003,suv
4589,587,2012,coupe
4590,587,2013,coupe
4591,587,2014,coupe
4592,587,2015,coupe
4593,587,2016,coupe
4594,587,2017,coupe
4595,587,2018,coupe
4596,587,2019,coupe
4597,588,2007,sedan
4598,588,2008,sedan
4599,588,2009,sedan
4600,588,2010,sedan
4601,589,1996,sedan
4602,589,1997,sedan
4603,589,1998,sedan
4604,589,1999,sedan
4605,589,2000,sedan
4606,589,2001,sedan
4607,589,2002,sedan
4608,589,2003,sedan
4609,589,2004,sedan
4610,589,2005,sedan
4611,589,2006,sedan
4612,589,2007,sedan
4613,589,2008,sedan
4614,589,2009,sedan
4615,589,2010,sedan
4616,589,2011,sedan
4617,589,2012,sedan
4618,589,2013,sedan
4619,589,2014,sedan
4620,589,2015,sedan
4621,589,2016,sedan
4622,589,2017,sedan
4623,589,2018,sedan
4624,589,2019,sedan
4625,590,1996,sedan
4626,590,1997,sedan
4627,590,1998,sedan
4628,590,1999,sedan
4629,590,2002,sedan
4630,590,2003,sedan
4631,590,2004,sedan
4632,590,2005,sedan
4633,590,2006,sedan
4634,590,2007,sedan
4635,590,2008,sedan
4636,590,2000,sedan
4637,590,2001,sedan
4638,590,2009,sedan
4639,590,2010,sedan
4640,590,2011,sedan
4641,590,2012,sedan
4642,590,2013,sedan
4643,590,2014,sedan
4644,591,2015,sedan
4645,591,2016,sedan
4646,592,2017,sedan
4647,592,2018,sedan
4648,592,2019,sedan
4649,593,1996,sedan
4650,593,1997,sedan
4651,593,1998,sedan
4652,593,1999,sedan
4653,593,2000,sedan
4654,593,2001,sedan
4655,593,2002,sedan
4656,593,2003,sedan
4657,594,2013,hatchback
4658,594,2014,hatchback
4659,594,2015,hatchback
4660,594,2016,hatchback
4661,594,2017,hatchback
4662,594,2018,hatchback
4663,594,2019,hatchback
4664,595,1998,furgon
4665,595,1999,furgon
4666,595,2000,furgon
4667,596,2009,pick-up
4668,596,2010,pick-up
4669,596,2011,pick-up
4670,596,2012,pick-up
4671,596,2013,pick-up
4672,596,2014,pick-up
4673,596,2015,pick-up
4674,596,2005,pick-up
4675,596,2006,pick-up
4676,596,2007,pick-up
4677,596,2008,pick-up
4678,596,1997,pick-up
4679,596,1998,pick-up
4680,596,1999,pick-up
4681,596,2000,pick-up
4682,596,2001,pick-up
4683,596,1996,pick-up
4684,596,2002,pick-up
4685,596,2003,pick-up
4686,596,2004,pick-up
4687,597,2016,pick-up
4688,597,2017,pick-up
4689,597,2018,pick-up
4690,597,2019,pick-up
4691,598,1996,suv
4692,598,1997,suv
4693,598,1998,suv
4694,598,1999,suv
4695,598,2000,suv
4696,598,2013,suv
4697,598,2014,suv
4698,598,2015,suv
4699,598,2005,suv
4700,598,2006,suv
4701,598,2007,suv
4702,598,2008,suv
4703,598,2009,suv
4704,598,2010,suv
4705,598,2011,suv
4706,598,2012,suv
4707,598,2001,suv
4708,598,2002,suv
4709,598,2003,suv
4710,598,2004,suv
4711,599,2017,MPV
4712,599,2018,MPV
4713,599,2019,MPV
4714,600,2003,suv
4715,600,2004,suv
4716,600,2005,suv
4717,600,2006,suv
4718,600,2007,suv
4719,600,2008,suv
4720,600,2009,suv
4721,600,2010,suv
4722,600,2011,suv
4723,600,2012,suv
4724,600,2013,suv
4725,600,2014,suv
4726,600,2015,suv
4727,600,2007,suv
4728,600,2008,suv
4729,600,2009,suv
4730,600,2010,suv
4731,600,2011,suv
4732,600,2012,suv
4733,600,2013,suv
4734,601,2016,suv
4735,601,2017,suv
4736,601,2018,suv
4737,601,2019,suv
4738,602,1996,suv
4739,602,1997,suv
4740,602,1998,suv
4741,602,1999,suv
4742,602,2000,suv
4743,602,2001,suv
4744,602,2002,suv
4745,602,2003,suv
4746,602,2004,suv
4747,602,2005,suv
4748,602,2006,suv
4749,603,2009,suv
4750,603,2010,suv
4751,603,2011,suv
4752,603,2012,suv
4753,603,2013,suv
4754,603,2014,suv
4755,603,2015,suv
4756,604,2016,suv
4757,604,2017,suv
4758,604,2018,suv
4759,604,2019,suv
4760,605,2009,hatchback
4761,605,2010,hatchback
4762,605,2011,hatchback
4763,605,2012,hatchback
4764,605,2013,hatchback
4765,605,2014,hatchback
4766,605,2015,hatchback
4767,605,2016,hatchback
4768,605,2017,hatchback
4769,605,2018,hatchback
4770,605,2019,hatchback
4771,606,1999,suv
4772,606,2000,suv
4773,606,2001,suv
4774,606,2002,suv
4775,606,2003,suv
4776,606,2004,suv
4777,606,2005,suv
4778,606,2006,suv
4779,606,2007,suv
4780,606,2008,suv
4781,606,1997,suv
4782,606,1998,suv
4783,606,2009,suv
4784,606,2010,suv
4785,606,2011,suv
4786,606,2012,suv
4787,606,2013,suv
4788,606,2014,suv
4789,606,2015,suv
4790,607,2016,suv
4791,607,2017,suv
4792,607,2018,suv
4793,607,2019,suv
4794,608,2016,suv
4795,608,2017,suv
4796,608,2018,suv
4797,608,2019,suv
4798,609,2016,hatchback
4799,609,2017,hatchback
4800,609,2018,hatchback
4801,610,2019,hatchback
4802,611,2014,pick-up
4803,611,2015,pick-up
4804,611,2016,pick-up
4805,611,2010,pick-up
4806,611,2011,pick-up
4807,611,2012,pick-up
4808,611,2013,pick-up
4809,612,2017,pick-up
4810,612,2018,pick-up
4811,612,2019,pick-up
4812,613,2003,cabriolet
4813,613,2004,cabriolet
4814,613,2005,cabriolet
4815,613,2006,cabriolet
4816,613,2007,cabriolet
4817,613,2008,cabriolet
4818,613,2009,cabriolet
4819,613,2010,cabriolet
4820,613,1999,hatchback
4821,613,2000,hatchback
4822,613,2001,hatchback
4823,613,2002,hatchback
4824,613,2011,hatchback
4825,613,2012,hatchback
4826,613,2013,hatchback
4827,613,2014,hatchback
4828,613,2015,hatchback
4829,613,2016,hatchback
4830,613,2017,hatchback
4831,613,2018,hatchback
4832,613,2019,hatchback
4833,614,2003,sedan
4834,614,2004,sedan
4835,614,2005,sedan
4836,614,2006,sedan
4837,614,2007,sedan
4838,614,2008,sedan
4839,614,2009,sedan
4840,614,2010,sedan
4841,614,2011,sedan
4842,614,2012,sedan
4843,614,2013,sedan
4844,614,2014,sedan
4845,614,2000,sedan
4846,614,2001,sedan
4847,614,2002,sedan
4848,614,2015,sedan
4849,615,2003,furgon
4850,615,2004,furgon
4851,615,2005,furgon
4852,615,2006,furgon
4853,615,2007,furgon
4854,615,2008,furgon
4855,615,2009,furgon
4856,615,2010,furgon
4857,615,1998,furgon
4858,615,2014,furgon
4859,616,2012,sedan
4860,616,2013,sedan
4861,616,2014,sedan
4862,616,2015,sedan
4863,616,2016,sedan
4864,616,2017,sedan
4865,617,2005,hatchback
4866,617,2006,hatchback
4867,617,2007,hatchback
4868,617,2008,hatchback
4869,617,2009,hatchback
4870,617,2010,hatchback
4871,617,2011,hatchback
4872,617,2012,hatchback
4873,617,2013,hatchback
4874,617,2014,hatchback
4875,617,2015,hatchback
4876,617,2016,hatchback
4877,617,2017,hatchback
4878,618,2017,hatchback
4879,618,2018,hatchback
4880,619,2009,cabriolet
4881,619,2010,cabriolet
4882,619,2011,cabriolet
4883,620,2003,hatchback
4884,620,2004,hatchback
4885,620,2018,hatchback
4886,620,2019,hatchback
4887,621,1996,hatchback
4888,621,1997,hatchback
4889,621,1998,hatchback
4890,621,1999,hatchback
4891,621,2000,hatchback
4892,621,2001,hatchback
4893,621,2002,hatchback
4894,621,2003,hatchback
4895,621,2011,hatchback
4896,621,2012,hatchback
4897,621,2013,hatchback
4898,621,2014,hatchback
4899,621,2015,hatchback
4900,621,2004,hatchback
4901,621,2005,hatchback
4902,621,2006,hatchback
4903,621,2007,hatchback
4904,621,2008,hatchback
4905,621,2009,hatchback
4906,621,2010,hatchback
4907,622,2016,hatchback
4908,622,2017,hatchback
4909,622,2018,hatchback
4910,622,2019,hatchback
4911,623,1996,cabriolet
4912,623,1997,cabriolet
4913,623,1998,cabriolet
4914,623,1999,hatchback
4915,623,2000,hatchback
4916,623,2001,hatchback
4917,623,2002,hatchback
4918,623,2003,hatchback
4919,623,2004,hatchback
4920,623,2009,hatchback
4921,623,2010,hatchback
4922,623,2005,hatchback
4923,623,2006,hatchback
4924,623,2007,hatchback
4925,623,2008,hatchback
4926,623,2011,hatchback
4927,623,2012,hatchback
4928,623,2013,hatchback
4929,623,2014,hatchback
4930,624,2017,wagon
4931,624,2018,wagon
4932,624,2019,wagon
4933,625,2015,hatchback
4934,625,2016,hatchback
4935,626,2008,van
4936,626,2009,van
4937,626,2010,van
4938,626,2011,van
4939,626,2013,van
4940,626,2014,van
4941,627,2011,wagon
4942,627,2012,wagon
4943,627,2013,wagon
4944,627,2015,wagon
4945,627,1996,wagon
4946,627,1997,wagon
4947,627,1998,wagon
4948,627,1999,wagon
4949,627,2000,wagon
4950,627,2001,wagon
4951,627,2003,wagon
4952,627,2004,wagon
4953,627,2005,wagon
4954,627,2006,wagon
4955,627,2007,wagon
4956,627,2008,wagon
4957,627,2009,wagon
4958,627,2002,wagon
4959,627,2010,wagon
4960,628,2010,coupe
4961,628,2011,coupe
4962,628,2009,coupe
4963,629,1998,sedan
4964,629,1999,sedan
4965,629,2000,sedan
4966,629,2001,sedan
4967,629,2018,sedan
4968,629,2019,sedan
4969,629,2002,sedan
4970,629,2003,sedan
4971,629,2004,sedan
4972,629,2005,sedan
4973,629,2006,sedan
4974,629,2007,sedan
4975,629,2008,sedan
4976,629,1996,sedan
4977,629,1997,sedan
4978,630,2017,hatchback
4979,630,2018,hatchback
4980,630,2019,hatchback
4981,631,2015,sedan
4982,631,2016,sedan
4983,631,2017,sedan
4984,631,2018,sedan
4985,631,2019,sedan
4986,632,1996,wagon
4987,632,1997,wagon
4988,632,1998,wagon
4989,632,1999,wagon
4990,632,2000,wagon
4991,633,1996,sedan
4992,633,1997,sedan
4993,633,1998,sedan
4994,633,1999,sedan
4995,633,2000,sedan
4996,633,2001,sedan
4997,633,2002,sedan
4998,633,2003,sedan
4999,633,2004,sedan
5000,633,2005,sedan
5001,633,2006,sedan
5002,633,2007,sedan
5003,634,2000,pick-up
5004,634,2001,pick-up
5005,634,2002,pick-up
5006,634,2003,pick-up
5007,634,2004,pick-up
5008,634,2005,pick-up
5009,634,2006,pick-up
5010,634,2007,pick-up
5011,634,2008,pick-up
5012,634,2014,pick-up
5013,634,2015,pick-up
5014,634,2009,pick-up
5015,634,2010,pick-up
5016,634,2011,pick-up
5017,634,2012,pick-up
5018,634,2013,pick-up
5019,634,1996,pick-up
5020,634,1997,pick-up
5021,634,1998,pick-up
5022,634,1999,pick-up
5023,635,2016,pick-up
5024,635,2017,pick-up
5025,635,2018,pick-up
5026,635,2019,pick-up
5027,636,2012,hatchback
5028,636,2013,hatchback
5029,636,2014,hatchback
5030,636,2015,hatchback
5031,636,2016,hatchback
5032,636,2017,hatchback
5033,636,2018,hatchback
5034,636,2019,hatchback
5035,637,1996,sedan
5036,638,2010,MPV
5037,638,2011,MPV
5038,638,2012,MPV
5039,638,2013,MPV
5040,638,2014,MPV
5041,638,2015,MPV
5042,638,2016,MPV
5043,638,2017,MPV
5044,638,2005,MPV
5045,638,2006,MPV
5046,638,2007,MPV
5047,638,2008,MPV
5048,638,2009,MPV
5049,639,2006,wagon
5050,639,2007,wagon
5051,639,2008,wagon
5052,639,2009,wagon
5053,639,2010,wagon
5054,639,2011,wagon
5055,639,2012,wagon
5056,639,2013,wagon
5057,639,2014,wagon
5058,639,2015,wagon
5059,639,2016,wagon
5060,639,2017,wagon
5061,639,2018,wagon
5062,639,2019,wagon
5063,640,2019,suv
5064,641,2008,suv
5065,641,2009,suv
5066,641,2010,suv
5067,641,2011,suv
5068,641,2012,suv
5069,641,2013,suv
5070,641,2014,suv
5071,641,2015,suv
5072,642,2016,suv
5073,642,2017,suv
5074,642,2018,suv
5075,642,2019,suv
5076,643,2003,suv
5077,643,2004,suv
5078,643,2005,suv
5079,643,2006,suv
5080,643,2007,suv
5081,643,2008,suv
5082,643,2009,suv
5083,643,2010,suv
5084,643,2011,suv
5085,643,2013,suv
5086,643,2014,suv
5087,643,2015,suv
5088,643,2016,suv
5089,643,2017,suv
5090,643,2018,suv
5091,643,2019,suv
5092,643,2012,suv
5093,644,1996,furgon
5094,644,1997,furgon
5095,644,1998,furgon
5096,644,1999,furgon
5097,644,2000,furgon
5098,644,2009,furgon
5099,644,2010,furgon
5100,644,2011,furgon
5101,644,2012,furgon
5102,644,2013,furgon
5103,644,2001,furgon
5104,644,2002,furgon
5105,644,2003,furgon
5106,644,2006,furgon
5107,644,2007,furgon
5108,644,2008,furgon
5109,645,2014,hatchback
5110,645,2015,hatchback
5111,645,2016,hatchback
5112,645,2019,hatchback
5113,646,2016,sedan
5114,646,2017,sedan
5115,646,2018,sedan
5116,646,2019,sedan
5117,647,2018,sedan
5118,647,2019,sedan
5119,648,1996,sedan
5120,649,1996,sedan
5121,649,1997,sedan
5122,649,1998,wagon
5123,650,1996,sedan
5124,650,1997,sedan
5125,651,2007,hatchback
5126,651,2008,hatchback
5127,651,2009,hatchback
5128,651,2010,hatchback
5129,651,2011,hatchback
5130,651,2012,hatchback
5131,651,2013,hatchback
5132,651,2014,hatchback
5133,652,1999,cabriolet
5134,652,2000,cabriolet
5135,652,2001,cabriolet
5136,652,2002,cabriolet
5137,652,2003,cabriolet
5138,652,1998,coupe
5139,652,2007,cabriolet
5140,652,2008,cabriolet
5141,652,2009,cabriolet
5142,652,2010,cabriolet
5143,653,1996,sedan
5144,653,1997,sedan
5145,653,1998,sedan
5146,653,1999,sedan
5147,653,2000,sedan
5148,653,2001,sedan
5149,653,2002,sedan
5150,653,2003,sedan
5151,653,2004,sedan
5152,653,2005,sedan
5153,653,2006,sedan
5154,653,2007,sedan
5155,653,2008,sedan
5156,653,2009,sedan
5157,653,2010,sedan
5158,653,2011,sedan
5159,653,2012,sedan
5160,653,2013,sedan
5161,653,2014,sedan
5162,653,2015,sedan
5163,653,2016,sedan
5164,653,2017,sedan
5165,654,2001,sedan
5166,654,2002,sedan
5167,654,2003,sedan
5168,654,2004,sedan
5169,654,2005,sedan
5170,654,2006,sedan
5171,654,2007,sedan
5172,654,2008,sedan
5173,654,2009,sedan
5174,654,2010,sedan
5175,654,2011,sedan
5176,654,2012,sedan
5177,654,2013,sedan
5178,654,2014,sedan
5179,654,2015,sedan
5180,654,2016,sedan
5181,654,2017,sedan
5182,654,2018,sedan
5183,654,2019,sedan
5184,654,2000,sedan
5185,655,1999,sedan
5186,655,2000,sedan
5187,656,1998,sedan
5188,656,1999,sedan
5189,656,2000,sedan
5190,656,2001,sedan
5191,656,2002,sedan
5192,656,2003,sedan
5193,656,2004,sedan
5194,656,2005,sedan
5195,656,2006,sedan
5196,656,2007,sedan
5197,656,2008,sedan
5198,656,2009,sedan
5199,656,2010,sedan
5200,656,2011,sedan
5201,656,2012,sedan
5202,656,2013,sedan
5203,657,2017,sedan
5204,657,2018,sedan
5205,657,2019,sedan
5206,658,2018,wagon
5207,658,2019,wagon
5208,659,2004,wagon
5209,659,2005,wagon
5210,659,2006,wagon
5211,659,2007,wagon
